        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU only Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-02-12 09:47:04 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               57.0   ,                          74.0   ,                  54.0   ,                   45.0   ,                     0.0   ,                     0.0   ,              66   ,                2277   ,         99   ,                       27   ,                       1827   ,                      113   ,                 183.0   ,         1.075   ,            0.850   ,               50.4   ,                  6170   ,
2020-02-12 09:47:05 ,        2028.0   ,           1800.0   ,           0.0   ,           0.0   ,               57.0   ,                          73.0   ,                  54.0   ,                   45.0   ,                     0.0   ,                     0.0   ,              66   ,                2247   ,         99   ,                       27   ,                       1827   ,                      113   ,                 184.0   ,         1.075   ,            0.850   ,               50.4   ,                  6170   ,
2020-02-12 09:47:06 ,        2028.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          75.0   ,                  54.0   ,                   45.0   ,                     0.0   ,                     0.0   ,              66   ,                2255   ,         99   ,                       25   ,                       1827   ,                      113   ,                 182.0   ,         1.075   ,            0.850   ,               50.4   ,                  6170   ,
2020-02-12 09:47:07 ,        2028.0   ,           1800.0   ,           0.0   ,           0.0   ,               57.0   ,                          74.0   ,                  54.0   ,                   45.0   ,                     0.0   ,                     0.0   ,              66   ,                2247   ,         99   ,                       26   ,                       1827   ,                      113   ,                 182.0   ,         1.075   ,            0.850   ,               50.4   ,                  6169   ,
2020-02-12 09:47:08 ,        2020.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          75.0   ,                  54.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       27   ,                       1827   ,                      113   ,                 184.0   ,         1.075   ,            0.850   ,               59.5   ,                  6169   ,
2020-02-12 09:47:09 ,        2022.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          75.0   ,                  54.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       37   ,                       1827   ,                      113   ,                 176.0   ,         1.075   ,            0.850   ,               57.9   ,                  6169   ,
2020-02-12 09:47:10 ,        2030.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          74.0   ,                  56.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              64   ,                2187   ,         99   ,                       39   ,                       1827   ,                      113   ,                 190.0   ,         1.075   ,            0.850   ,               56.4   ,                  6169   ,
2020-02-12 09:47:11 ,        2021.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          75.0   ,                  58.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       40   ,                       1827   ,                      113   ,                 193.0   ,         1.075   ,            0.850   ,               54.9   ,                  6169   ,
2020-02-12 09:47:12 ,        2031.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          75.0   ,                  58.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              64   ,                2187   ,         99   ,                       45   ,                       1827   ,                      113   ,                 183.0   ,         1.075   ,            0.850   ,               53.3   ,                  6169   ,
2020-02-12 09:47:13 ,        2023.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          74.0   ,                  58.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              64   ,                2187   ,         99   ,                       42   ,                       1827   ,                      113   ,                 181.0   ,         1.075   ,            0.850   ,               51.8   ,                  6169   ,
2020-02-12 09:47:14 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          73.0   ,                  58.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       40   ,                       1824   ,                      113   ,                 188.0   ,         1.075   ,            0.850   ,               50.4   ,                  6169   ,
2020-02-12 09:47:15 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          74.0   ,                  58.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       28   ,                       1856   ,                      113   ,                 181.0   ,         1.075   ,            0.850   ,               58.8   ,                  6169   ,
2020-02-12 09:47:16 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               58.0   ,                          75.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       30   ,                       1855   ,                      113   ,                 186.0   ,         1.075   ,            0.850   ,               57.3   ,                  6169   ,
2020-02-12 09:47:17 ,        2030.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          75.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              66   ,                2247   ,         99   ,                       30   ,                       1855   ,                      113   ,                 184.0   ,         1.075   ,            0.850   ,               55.6   ,                  6170   ,
2020-02-12 09:47:18 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          75.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              66   ,                2247   ,         99   ,                       28   ,                       1855   ,                      113   ,                 182.0   ,         1.075   ,            0.850   ,               54.3   ,                  6170   ,
2020-02-12 09:47:19 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          76.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              66   ,                2247   ,         99   ,                       28   ,                       1855   ,                      113   ,                 185.0   ,         1.075   ,            0.850   ,               52.6   ,                  6170   ,
2020-02-12 09:47:20 ,        2023.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          76.0   ,                  58.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              65   ,                2225   ,         99   ,                       29   ,                       1855   ,                      113   ,                 184.0   ,         1.075   ,            0.850   ,               51.1   ,                  6169   ,
2020-02-12 09:47:21 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       30   ,                       1858   ,                      101   ,                 186.0   ,         1.075   ,            0.850   ,               50.0   ,                  6168   ,
2020-02-12 09:47:22 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       33   ,                       1857   ,                      101   ,                 184.0   ,         1.075   ,            0.850   ,               49.4   ,                  6169   ,
2020-02-12 09:47:23 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  58.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       35   ,                       1857   ,                      101   ,                 195.0   ,         1.075   ,            0.850   ,               48.6   ,                  6169   ,
2020-02-12 09:47:24 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              65   ,                2217   ,         99   ,                       38   ,                       1877   ,                      126   ,                 192.0   ,         1.075   ,            0.850   ,               48.1   ,                  6178   ,
2020-02-12 09:47:25 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          78.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              71   ,                2419   ,         99   ,                       38   ,                       1877   ,                      126   ,                 189.0   ,         1.075   ,            0.850   ,               48.1   ,                  6178   ,
2020-02-12 09:47:26 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          78.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              75   ,                2569   ,         99   ,                       39   ,                       1890   ,                      118   ,                 191.0   ,         1.075   ,            0.850   ,               57.3   ,                  6178   ,
2020-02-12 09:47:27 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          75.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              76   ,                2614   ,         99   ,                       27   ,                       1890   ,                      118   ,                 178.0   ,         1.075   ,            0.850   ,               55.8   ,                  6179   ,
2020-02-12 09:47:28 ,        2030.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          75.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              75   ,                2577   ,         99   ,                       29   ,                       1890   ,                      118   ,                 178.0   ,         1.075   ,            0.850   ,               54.1   ,                  6177   ,
2020-02-12 09:47:29 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              80   ,                2728   ,         99   ,                       30   ,                       1890   ,                      118   ,                 182.0   ,         1.075   ,            0.850   ,               52.8   ,                  6176   ,
2020-02-12 09:47:30 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              73   ,                2509   ,         99   ,                       33   ,                       1890   ,                      118   ,                 184.0   ,         1.075   ,            0.850   ,               51.4   ,                  6176   ,
2020-02-12 09:47:31 ,        2028.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          76.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       34   ,                       1890   ,                      118   ,                 182.0   ,         1.075   ,            0.850   ,               50.4   ,                  6174   ,
2020-02-12 09:47:32 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              73   ,                2494   ,         99   ,                       35   ,                       1890   ,                      118   ,                 186.0   ,         1.075   ,            0.850   ,               50.1   ,                  6168   ,
2020-02-12 09:47:33 ,        2028.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          75.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              73   ,                2487   ,         99   ,                       38   ,                       1890   ,                      118   ,                 186.0   ,         1.075   ,            0.850   ,               49.8   ,                  6168   ,
2020-02-12 09:47:34 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  58.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              73   ,                2487   ,         99   ,                       39   ,                       1890   ,                      118   ,                 184.0   ,         1.075   ,            0.850   ,               49.8   ,                  6168   ,
2020-02-12 09:47:35 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              72   ,                2457   ,         99   ,                       43   ,                       1890   ,                      118   ,                 181.0   ,         1.075   ,            0.850   ,               49.5   ,                  6168   ,
2020-02-12 09:47:36 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              72   ,                2457   ,         99   ,                       40   ,                       1890   ,                      118   ,                 189.0   ,         1.075   ,            0.850   ,               49.5   ,                  6167   ,
2020-02-12 09:47:37 ,        2032.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          76.0   ,                  60.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              72   ,                2457   ,         99   ,                       44   ,                       1890   ,                      118   ,                 181.0   ,         1.075   ,            0.850   ,               49.5   ,                  6166   ,
2020-02-12 09:47:38 ,        2031.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          74.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              71   ,                2427   ,         99   ,                       42   ,                       1890   ,                      118   ,                 184.0   ,         1.075   ,            0.850   ,               49.5   ,                  6166   ,
2020-02-12 09:47:39 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          76.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              71   ,                2427   ,         99   ,                       40   ,                       1890   ,                      118   ,                 188.0   ,         1.075   ,            0.850   ,               58.8   ,                  6166   ,
2020-02-12 09:47:40 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              70   ,                2397   ,         99   ,                       42   ,                       1890   ,                      118   ,                 184.0   ,         1.075   ,            0.850   ,               57.3   ,                  6166   ,
2020-02-12 09:47:41 ,        2030.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              70   ,                2397   ,         99   ,                       40   ,                       1890   ,                      118   ,                 185.0   ,         1.075   ,            0.850   ,               55.6   ,                  6165   ,
2020-02-12 09:47:42 ,        2023.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              70   ,                2397   ,         99   ,                       41   ,                       1890   ,                      118   ,                 185.0   ,         1.075   ,            0.850   ,               54.5   ,                  6165   ,
2020-02-12 09:47:43 ,        2023.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              70   ,                2397   ,         99   ,                       44   ,                       1890   ,                      118   ,                 182.0   ,         1.075   ,            0.850   ,               53.0   ,                  6165   ,
2020-02-12 09:47:44 ,        2022.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              69   ,                2374   ,         99   ,                       43   ,                       1890   ,                      118   ,                 182.0   ,         1.075   ,            0.850   ,               51.6   ,                  6165   ,
2020-02-12 09:47:45 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              69   ,                2374   ,         99   ,                       40   ,                       1890   ,                      118   ,                 187.0   ,         1.075   ,            0.850   ,               50.8   ,                  6165   ,
2020-02-12 09:47:46 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              69   ,                2367   ,         99   ,                       41   ,                       1890   ,                      118   ,                 183.0   ,         1.075   ,            0.850   ,               50.5   ,                  6165   ,
2020-02-12 09:47:47 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              68   ,                2337   ,         99   ,                       38   ,                       1890   ,                      118   ,                 189.0   ,         1.075   ,            0.850   ,               50.5   ,                  6165   ,
2020-02-12 09:47:48 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              69   ,                2360   ,         99   ,                       38   ,                       1890   ,                      118   ,                 186.0   ,         1.075   ,            0.850   ,               50.5   ,                  6165   ,
2020-02-12 09:47:49 ,        1915.0   ,           1778.0   ,           0.0   ,           0.0   ,               56.0   ,                          66.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              68   ,                2337   ,         98   ,                       37   ,                       1895   ,                      119   ,                 169.0   ,         1.075   ,            0.850   ,               59.6   ,                  6165   ,
2020-02-12 09:47:50 ,        2023.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              68   ,                2337   ,         99   ,                       39   ,                       1895   ,                      119   ,                 195.0   ,         1.075   ,            0.850   ,               58.0   ,                  6166   ,
2020-02-12 09:47:51 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          76.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              67   ,                2307   ,         99   ,                       44   ,                       1895   ,                      119   ,                 183.0   ,         1.075   ,            0.850   ,               56.5   ,                  6166   ,
2020-02-12 09:47:52 ,        2020.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              72   ,                2457   ,         99   ,                       40   ,                       1895   ,                      119   ,                 191.0   ,         1.075   ,            0.850   ,               55.0   ,                  6166   ,
2020-02-12 09:47:53 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2547   ,         99   ,                       36   ,                       1895   ,                      119   ,                 194.0   ,         1.075   ,            0.850   ,               53.6   ,                  6165   ,
2020-02-12 09:47:54 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2547   ,         99   ,                       41   ,                       1895   ,                      119   ,                 186.0   ,         1.075   ,            0.850   ,               52.3   ,                  6166   ,
2020-02-12 09:47:55 ,        2016.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              75   ,                2577   ,         99   ,                       30   ,                       1895   ,                      119   ,                 184.0   ,         1.075   ,            0.850   ,               51.4   ,                  6167   ,
2020-02-12 09:47:56 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              75   ,                2554   ,         99   ,                       31   ,                       1895   ,                      119   ,                 189.0   ,         1.075   ,            0.850   ,               50.9   ,                  6167   ,
2020-02-12 09:47:57 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2547   ,         99   ,                       32   ,                       1895   ,                      119   ,                 193.0   ,         1.075   ,            0.850   ,               50.8   ,                  6167   ,
2020-02-12 09:47:58 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              75   ,                2577   ,         99   ,                       37   ,                       1895   ,                      119   ,                 184.0   ,         1.075   ,            0.850   ,               59.8   ,                  6165   ,
2020-02-12 09:47:59 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              73   ,                2498   ,         99   ,                       37   ,                       1895   ,                      119   ,                 185.0   ,         1.075   ,            0.850   ,               58.3   ,                  6165   ,
2020-02-12 09:48:00 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              79   ,                2700   ,         99   ,                       37   ,                       1895   ,                      119   ,                 191.0   ,         1.075   ,            0.850   ,               56.6   ,                  6165   ,
2020-02-12 09:48:01 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       38   ,                       1895   ,                      119   ,                 182.0   ,         1.075   ,            0.850   ,               55.1   ,                  6165   ,
2020-02-12 09:48:02 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              72   ,                2452   ,         99   ,                       33   ,                       1895   ,                      119   ,                 192.0   ,         1.075   ,            0.850   ,               53.9   ,                  6165   ,
2020-02-12 09:48:03 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       34   ,                       1895   ,                      119   ,                 185.0   ,         1.075   ,            0.850   ,               52.5   ,                  6165   ,
2020-02-12 09:48:04 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       32   ,                       1895   ,                      119   ,                 191.0   ,         1.075   ,            0.850   ,               51.5   ,                  6165   ,
2020-02-12 09:48:05 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       35   ,                       1895   ,                      119   ,                 186.0   ,         1.075   ,            0.850   ,               51.3   ,                  6165   ,
2020-02-12 09:48:06 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               59.0   ,                          74.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       29   ,                       1917   ,                      119   ,                 188.0   ,         1.075   ,            0.850   ,               60.0   ,                  6165   ,
2020-02-12 09:48:07 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  58.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       29   ,                       1917   ,                      119   ,                 189.0   ,         1.075   ,            0.850   ,               58.4   ,                  6165   ,
2020-02-12 09:48:08 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  58.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       30   ,                       1917   ,                      119   ,                 190.0   ,         1.075   ,            0.850   ,               56.9   ,                  6165   ,
2020-02-12 09:48:09 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       31   ,                       1920   ,                      119   ,                 193.0   ,         1.075   ,            0.850   ,               55.5   ,                  6165   ,
2020-02-12 09:48:10 ,        2031.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2543   ,         99   ,                       27   ,                       1920   ,                      119   ,                 189.0   ,         1.075   ,            0.850   ,               53.9   ,                  6165   ,
2020-02-12 09:48:11 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       30   ,                       1920   ,                      119   ,                 184.0   ,         1.075   ,            0.850   ,               52.5   ,                  6165   ,
2020-02-12 09:48:12 ,        2030.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              78   ,                2674   ,         99   ,                       32   ,                       1920   ,                      119   ,                 194.0   ,         1.075   ,            0.850   ,               51.4   ,                  6165   ,
2020-02-12 09:48:13 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       31   ,                       1940   ,                      119   ,                 193.0   ,         1.075   ,            0.850   ,               50.1   ,                  6164   ,
2020-02-12 09:48:14 ,        2029.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          79.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              78   ,                2674   ,         99   ,                       31   ,                       1941   ,                      119   ,                 190.0   ,         1.075   ,            0.850   ,               59.4   ,                  6164   ,
2020-02-12 09:48:15 ,        2018.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       33   ,                       1941   ,                      119   ,                 188.0   ,         1.075   ,            0.850   ,               57.9   ,                  6164   ,
2020-02-12 09:48:16 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       34   ,                       1941   ,                      119   ,                 192.0   ,         1.075   ,            0.850   ,               56.3   ,                  6164   ,
2020-02-12 09:48:17 ,        2023.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       32   ,                       1941   ,                      119   ,                 184.0   ,         1.075   ,            0.850   ,               54.8   ,                  6164   ,
2020-02-12 09:48:18 ,        2036.0   ,           1222.0   ,           0.0   ,           0.0   ,               60.0   ,                          75.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       41   ,                       1941   ,                      119   ,                 147.0   ,         1.075   ,            0.850   ,               53.5   ,                  6164   ,
2020-02-12 09:48:19 ,        2030.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       30   ,                       1941   ,                      119   ,                 185.0   ,         1.075   ,            0.850   ,               52.3   ,                  6164   ,
2020-02-12 09:48:20 ,        2027.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              69   ,                2377   ,         99   ,                       29   ,                       1941   ,                      119   ,                 188.0   ,         1.075   ,            0.850   ,               60.5   ,                  6164   ,
2020-02-12 09:48:21 ,        2022.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              75   ,                2569   ,         99   ,                       31   ,                       1941   ,                      119   ,                 181.0   ,         1.075   ,            0.850   ,               58.9   ,                  6164   ,
2020-02-12 09:48:22 ,        2028.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       33   ,                       1941   ,                      119   ,                 188.0   ,         1.075   ,            0.850   ,               57.5   ,                  6164   ,
2020-02-12 09:48:23 ,        2025.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          78.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              82   ,                2793   ,         99   ,                       34   ,                       1941   ,                      119   ,                 191.0   ,         1.075   ,            0.850   ,               56.0   ,                  6163   ,
2020-02-12 09:48:24 ,        2024.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2547   ,         99   ,                       32   ,                       1941   ,                      119   ,                 189.0   ,         1.075   ,            0.850   ,               54.5   ,                  6162   ,
2020-02-12 09:48:25 ,        2031.0   ,           1800.0   ,           0.0   ,           0.0   ,               61.0   ,                          77.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              78   ,                2671   ,         99   ,                       28   ,                       1941   ,                      119   ,                 182.0   ,         1.075   ,            0.850   ,               53.0   ,                  6152   ,
2020-02-12 09:48:26 ,        2026.0   ,           1800.0   ,           0.0   ,           0.0   ,               60.0   ,                          78.0   ,                  60.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              74   ,                2517   ,         99   ,                       31   ,                       1941   ,                      119   ,                 188.0   ,         1.075   ,            0.850   ,               51.8   ,                  6152   ,
